,id,examples,file_id,user_id,subforum_id,num_contexts,label,scores
220,13470210_1,Deuteronomy 28 : 43 God speaking to His children : `` The stranger that is within thee shall get up above thee very high ; and thou shalt come down very low '' .,13470210_1,572059,1346,0,noHate,0.2772544
221,13594631_1,I met Mr. Griffin and found him to be most amiable and well spoken .,13594631_1,589830,1393,0,noHate,0.03600759
222,13494766_2,"I know , how Tatars look like - I see them almost every day on the streets .",13494766_2,585513,1395,0,noHate,0.12268246
223,30502533_1,"Yes well the BS is on facebook , he felt disgusted by it and wanted out and left .",30502533_1,575397,1388,0,noHate,0.239715
224,30782333_2,My mother was a teacher and a fair while back thought colored folks were wonderful misunderstood creatures but after teaching a majority non white class for a couple of years she no longer thinks they are all that great,30782333_2,575595,1362,0,noHate,0.25636753
225,14038566_3,Paris is a weekly riot fest .,14038566_3,596097,1387,0,noHate,0.19039513
226,30543352_1,ive been lucky enough for that never to have happened .,30543352_1,577681,1359,0,noHate,0.11969286
227,14082741_2,I was actually scared a few times .,14082741_2,597968,1381,0,noHate,0.059094917
228,13449604_1,because they deserve at least a taste of it for helping the white liberals and Jews push it on us I do n't think we should allow it to destroy them though .,13449604_1,572896,1347,0,hate,0.6519473
229,14297717_3,"MOPAR88-Again , I live in San Bernardino , send a pm ?",14297717_3,601519,1380,0,noHate,0.13526787
230,31779622_2,I certainly hope they live up to their name and have a mostly ( or even better all ) -White team .,31779622_2,600821,1363,0,noHate,0.26577014
231,14658247_2,But then I 'm half German and half German so I try to be accepting of other people with mixed backgrounds like myself .,14658247_2,572367,1371,0,noHate,0.08728591
232,13493681_1,"Ivan Ivanovich Shishkin , January 25 , 1832 March 20 , 1898 ( Иван Иванович Шишкин ) Felling of Forest , 1867 Landscape with a Lake At the Seashore , 1890 ( sketch ) Birch Grove , 1896 View at a Neighborhood of Petersburg , 1856 Swiss Landscape , 1866 Forest on the Eve of Thunderstorm , 1872 Oak Forest in a Grey day , 1873 ( sketch ) Swamp .",13493681_1,572043,1395,0,noHate,0.0028657045
233,13607743_1,Well i think that fact that they 're Muslims goes to show that Arabs must have colonised that land. and Intermixed with the Existing somalies ..,13607743_1,581214,1393,0,noHate,0.2501334
234,14060744_2,Every white person is welcome here with the reminder to have an eye for the gypsies .,14060744_2,572503,1383,0,noHate,0.5615192
235,33141766_1,FL that 's an old photo of last year .,33141766_1,572287,1396,0,noHate,0.10983847
236,13486963_1,I accept it and i like white americans .,13486963_1,572316,1395,0,noHate,0.21242696
237,13842431_1,"if they ban your account on board all you have to do is clear your internets temp files and history folder and you can sign up again. just a press of a button , no need for a proxy",13842431_1,591118,1391,0,noHate,0.15023404
238,30383102_3,Go to this thread and discover music you never even heard of before : We have our own Media now !,30383102_3,573148,1348,0,noHate,0.17760064
239,12882293_1,"I think this is the video I was talking about earlier , make 's me grateful for our ' micro-ghettos `` out here.This guy keeps driving for miles and miles .",12882293_1,577433,1345,0,noHate,0.32153296
240,30623715_2,"My kids are in a co-op that meets weekly , they attend church activities twice a week , and they are active in sports and other activities .",30623715_2,576784,1362,0,noHate,0.012941712
241,30453770_1,You find they are worse since they will able to blend more and fool people into thinking they 're genuine .,30453770_1,572990,1354,1,hate,0.48672664
242,30506355_1,I live in up state New York .,30506355_1,602084,1359,0,noHate,0.042828955
243,30618051_1,"If you want to see what having a black , kenyan White-hating muslime in the Whitehouse has created , go look at Tarantino 's latest flick Django Unchained .",30618051_1,739787,1359,0,hate,0.6079781
244,14026470_2,There is some bad news .,14026470_2,576775,1387,0,noHate,0.11664713
245,31766264_2,Than they just sent me another one like a week ago ... it is sitting right in front of me still not filled out .,31766264_2,599546,1363,0,noHate,0.06478606
246,14047753_2,I used to know several guys at various times turn to this for this purpose,14047753_2,574247,1388,0,noHate,0.08569628
247,13640101_3,I 'll most likely be moving to belfast .,13640101_3,591127,1391,0,noHate,0.020876445
248,14284444_1,Thanks.,14284444_1,576945,1380,0,noHate,0.017845362
249,14657352_2,Neanderthals were being constantly pushed South from the advancing and retreating Ice Ages and Glaciations .,14657352_2,578519,1371,0,noHate,0.34375158
250,30791003_3,"Nothing special , just a brand spanking new word for me .",30791003_3,573901,1362,0,noHate,0.25739464
251,13512357_2,http://www.youtube.com/watch ? v = R8gYc5fvMQ0,13512357_2,577565,1345,0,noHate,0.16463883
252,13501185_1,"they played this on fox news today.said she went ape schmidt , no pun intended , because they had no baffrooms.fox news sucks but at least people get a couple seconds of real news ......... secondly , ive never heard of a sheboon before.a new specie , from the chimpout family ?",13501185_1,575682,1345,1,hate,0.4991341
253,31770244_1,Hello.,31770244_1,572449,1363,0,noHate,0.0410161
254,14678705_2,What about peanut butter ?,14678705_2,572648,1371,0,noHate,0.052711815
255,14408760_1,"Save your change or eat pork and beans one night instead of going out , and give the money to a White mother. photo crawling infant reaching out",14408760_1,575695,1375,0,noHate,0.37049064
256,13589144_1,This is a dynamite site I ran across about a year ago : http://www.geocities.com/yosemite/4466 / It 's about one fellows adventures at Thule Air Base back in the late 60 's .,13589144_1,573771,1393,0,noHate,0.13821259
257,30395748_7,YouTube - Broadcast Yourself .,30395748_7,574948,1348,0,idk/skip,0.16765575
258,30394437_1,"Cool, Texas is good .",30394437_1,572484,1396,0,noHate,0.023155587
259,14112781_1,There are always people there when I go in there .... but that 's not all to often ..... maybe I just always pick the right time .,14112781_1,593307,1381,0,noHate,0.07604294
260,31757189_2,Do n't betray your race .,31757189_2,601571,1363,0,noHate,0.19135548
261,31772151_2,Dyeing your hair is the right thing to do. : attack GO AND RUN ME OVER A * * * * * *,31772151_2,626678,1363,0,noHate,0.7610497
262,13457207_1,YouTube - & #x202a ; Police Brutality In Jamaica Caught On Tape Disturbing Footage Of Police Killing Man Cold Blooded Terribel & #x202c ; & rlm ; It 's just the way blacks react ...,13457207_1,577846,1347,0,noHate,0.6519473
263,14014774_1,"I grew up in small town Southern N.B for a good half of my life , in a region called Kings County , it was 100 % white except for literally 3 black people , and they never mixed with whites ..",14014774_1,579541,1388,0,noHate,0.52043986
264,13511105_6,She became a suspect when two people contacted the Department of Revenue claiming an agency employee requested credit card information when they called to make payments on their accounts .,13511105_6,577743,1345,0,noHate,0.047438238
265,30480974_2,Great to see there are a few others that are absolutely at the end of their rope with the virus we have sucking this province and country dry .,30480974_2,737991,1388,0,noHate,0.7143426
266,13858827_1,"Well anything can be a `` hate crime '' these days , I heard recently that a guy in Scotland was charged for `` revving his car racistly '' ..... whatever that is",13858827_1,573447,1391,0,noHate,0.36137033
267,30483222_1,You've walked right into it again .,30483222_1,572231,1354,0,noHate,0.11987377
268,13440452_2,In the battle of languages English has won .,13440452_2,572668,1347,0,noHate,0.023812948
269,14420811_1,From David Pringle For folks who have questions about the National Alliance or would just like to listen this is your chance .,14420811_1,572554,1375,0,noHate,0.04868224
270,14296414_1,Your idea sounds like the perfect plan for creating WN crack houses and a bunch of lay around druggies and drunks .,14296414_1,577081,1380,0,noHate,0.5042741
271,13460091_3,UK July 2009 .,13460091_3,572158,1347,0,noHate,0.04029372
272,30603467_2,Anyone know if those rifles are new production or old ?,30603467_2,572149,1359,0,noHate,0.31196323
273,13859827_1,i think everybody knew check out his thread ' skinheads ' https : //www.stormfront.org/forum/show ... rish + skinheads knowbody trusted him from day one yet he still went ahead with a story that is old news more fools the star for even printing it. i dont notice any posts from joeblogs defending him self,13859827_1,591205,1391,0,noHate,0.5464752
274,30559393_1,Thanks for the good stuff on here to show my kids .,30559393_1,735079,1354,0,noHate,0.09616719
275,13284493_3,Where 's Lenny Pitts ' article on this one ?,13284493_3,572180,1345,0,noHate,0.10620486
276,30389900_4,So far only on teespring under Warchief .,30389900_4,596711,1388,0,noHate,0.21670812
277,30520537_1,Is there anything like this on the market today ?,30520537_1,594327,1359,0,noHate,0.061784223
278,13245340_1,Stormfront should try to create a larger protest in Defense of Ed Steele .,13245340_1,572066,1345,0,noHate,0.20005281
279,14078802_1,I'll like to take that for a test drive .,14078802_1,574905,1383,0,noHate,0.031453725
280,30480952_1,That letter would fall on deaf ears .,30480952_1,572266,1388,0,noHate,0.15606314
281,30734502_3,"I remember months ago there was a thread with a complaint about a classmate who wrongfully claimed to be hispanic , just in order to receive affirmative action benefits .",30734502_3,575163,1362,0,noHate,0.17534067
282,30611264_1,I have dark brown hair and brown eyes and I 'm as pale as the moon .,30611264_1,574754,1348,0,noHate,0.14173508
283,30754357_1,"`Interesting' to see someone of the same radio outfit to praise this figure , while there was an amazing show dedicated to uncovering the facts regarding this anti-German filth .",30754357_1,576340,1354,1,hate,0.44231412
284,13479046_2,I pray that their souls are in the heavens and their families are healing in spirit .,13479046_2,572817,1345,1,noHate,0.042583387
285,13480245_1,"YouTube - Mayor of Boston sends welcome to gay/transgender youth event Kids attend prom from ' sexual hell ' You wo n't believe how children as young as 12 years old partied Family advocates are outraged by a prom held at Boston City Hall that was open to children apparently as young as 12 featuring crossdressers , homosexual heavy petting , suspected drug use and a leather-clad doorman who teaches sexual bondage classes .",13480245_1,572066,1345,0,noHate,0.20717768
286,31744203_1,I saw someone playing on an Enemy Territory server using this handle and I was wondering if it was someone who posts here .,31744203_1,573860,1363,0,noHate,0.16452001
287,13566980_1,"Restaurant "" ? """,13566980_1,576086,1394,0,noHate,0.047023755
288,30500254_14,"It 's annoying to live in a time where a subhuman monkey coon thinks it 's okay to hit an Aryan white blond , blue-eyed child .",30500254_14,575946,1362,0,hate,0.76644164
289,14277809_1,Thank you for sharing this website with us its really intrested and I learned something new and I like to learn .,14277809_1,573684,1380,0,noHate,0.025133444
290,13480694_1,He sort of looks like an English football player or is that a French football player ?,13480694_1,578838,1346,0,noHate,0.073152274
291,14412313_2,I plan on celebrating being White that entire 24 hours .,14412313_2,573432,1375,0,noHate,0.23251118
292,13496220_2,The only way to deal with these animals is to give them a one way ticket to their filthy pig god .,13496220_2,575090,1395,4,hate,0.87102664
293,13861318_1,Quite the opposite in fact .,13861318_1,592518,1391,0,noHate,0.07594495
294,12902289_2,This film tells the story of a poor victimised African boy ( Joseph ) who was allowed into Ireland .,12902289_2,578166,1345,0,noHate,0.19026856
295,30550302_1,"I fell asleep on the couch with a blue tongue skink on my chest one night and awoke to him biting my neck , I guess my Adam 's apple set off a feeding response .",30550302_1,580834,1362,0,noHate,0.30772293
296,13864558_2,Why is rugby dominated by whites ?,13864558_2,574905,1391,0,noHate,0.46589994
297,14677826_2,Thank you so much for enlightening us mystery guest !,14677826_2,572816,1371,0,noHate,0.03737599
298,32923723_1,Ya I saw that and laughed myself sick over it .,32923723_1,580340,1345,0,noHate,0.32132468
299,13851096_2,That way your always one step ahead of the game !!,13851096_2,592613,1391,0,noHate,0.09916348
300,14674138_9,"If 100 stupid people were all alone in some forest but they had honor and were willing to work together , they can create a civilization or form some type of hierarchy .",14674138_9,572043,1371,0,noHate,0.7854235
301,13496206_1,My prayers go out for the grieving families of those who perished ... What a terrible tragedy ... God have mercy on the souls of those who have left this earth .,13496206_1,573175,1395,0,noHate,0.38188624
